strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedua,1,0,Hospital_A (Brain-Tumor MRI),calib,0.5821123719215393,0.05605852264910932,0.07402744889259338,0.03224876265972857,0.07643996924161911,0.95875,0.95875,,,,,,,,,,
fedua,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5821123719215393,,,,,,,0.05,0.986875,2.349375,0.9963608384132385,,,,,,
fedua,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5821123719215393,,,,,,,0.1,0.985625,2.2,0.9960811734199524,,,,,,
fedua,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5821123719215393,,,,,,,0.2,0.984375,1.978125,0.9956918358802795,,,,,,
fedua,1,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9839777704542305,0.9849812265331664,0.9830205540661304,0.9843627834245504,0.9840166782487839,0.9822251481237656
fedua,1,1,Hospital_B (Breast Ultrasound),calib,1.2634881734848022,0.10013682643572488,0.2741447985172272,0.0972364032879854,0.2686631679534912,0.8205128205128205,0.8205128205128205,,,,,,,,,,
fedua,1,1,Hospital_B (Breast Ultrasound),conformal,1.2634881734848022,,,,,,,0.05,1.0,3.0,0.9999998807907104,,,,,,
fedua,1,1,Hospital_B (Breast Ultrasound),conformal,1.2634881734848022,,,,,,,0.1,0.9914529914529915,2.5128205128205128,0.9440065026283264,,,,,,
fedua,1,1,Hospital_B (Breast Ultrasound),conformal,1.2634881734848022,,,,,,,0.2,0.9829059829059829,2.128205128205128,0.9242081642150879,,,,,,
fedua,1,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.905320050310952,0.9655172413793104,0.9259259259259259,0.8924731182795699,0.8571428571428571,0.8378378378378378
fedua,1,2,Hospital_C (COVID-19 X-Ray),calib,0.7267303466796875,0.05304977383200576,0.08753936737775803,0.017105145876801817,0.08673711121082306,0.945511811023622,0.945511811023622,,,,,,,,,,
fedua,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7267303466796875,,,,,,,0.05,0.9981102362204725,2.3754330708661415,0.986116349697113,,,,,,
fedua,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7267303466796875,,,,,,,0.1,0.9959055118110236,2.179527559055118,0.984416663646698,,,,,,
fedua,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7267303466796875,,,,,,,0.2,0.9943307086614174,1.9801574803149606,0.982395350933075,,,,,,
fedua,1,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9809637605012271,0.9867674858223062,0.9833483348334834,0.979913351713273,0.9723486174308715,0.9661803713527851
