strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
local_only,0,0,Hospital_A (Brain-Tumor MRI),calib,0.5457719564437866,0.050257268175482796,0.07035310566425323,0.03117843769490714,0.07236292213201523,0.961875,0.961875,,,,,,,,,,
local_only,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5457719564437866,,,,,,,0.05,0.988125,2.0375,0.9970766305923462,,,,,,
local_only,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5457719564437866,,,,,,,0.1,0.9875,1.9675,0.9969039559364319,,,,,,
local_only,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5457719564437866,,,,,,,0.2,0.986875,1.873125,0.9967038035392761,,,,,,
local_only,0,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9765520495992046,0.9787234042553191,0.9803395889186773,0.980453479280688,0.9812369701181376,0.9802501645819618
local_only,0,1,Hospital_B (Breast Ultrasound),calib,1.0506324768066406,0.0748054469243074,0.2994529902935028,0.07198944458594689,0.2974260151386261,0.811965811965812,0.811965811965812,,,,,,,,,,
local_only,0,1,Hospital_B (Breast Ultrasound),conformal,1.0506324768066406,,,,,,,0.05,1.0,3.0,1.0,,,,,,
local_only,0,1,Hospital_B (Breast Ultrasound),conformal,1.0506324768066406,,,,,,,0.1,0.9743589743589743,2.452991452991453,0.9586272835731506,,,,,,
local_only,0,1,Hospital_B (Breast Ultrasound),conformal,1.0506324768066406,,,,,,,0.2,0.9316239316239316,2.0854700854700856,0.9403839707374573,,,,,,
local_only,0,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.8602195602677858,0.8793103448275862,0.8765432098765432,0.8817204301075269,0.8476190476190476,0.8288288288288288
local_only,0,2,Hospital_C (COVID-19 X-Ray),calib,0.7747189402580261,0.052594362018615226,0.06963477283716202,0.011092655639948787,0.06809641420841217,0.9596850393700788,0.9596850393700788,,,,,,,,,,
local_only,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7747189402580261,,,,,,,0.05,0.9952755905511811,2.1354330708661418,0.980317234992981,,,,,,
local_only,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7747189402580261,,,,,,,0.1,0.9946456692913386,2.015748031496063,0.9785724878311157,,,,,,
local_only,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7747189402580261,,,,,,,0.2,0.9930708661417322,1.8762204724409448,0.9766830801963806,,,,,,
local_only,0,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9775304436822656,0.9798361688720857,0.9837983798379838,0.9838519102008665,0.9824991249562478,0.9771220159151194
