strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedua,0,0,Hospital_A (Brain-Tumor MRI),calib,0.8324213624000549,0.047617455497384054,0.07820949703454971,0.0174004930816591,0.0775480717420578,0.95625,0.95625,,,,,,,,,,
fedua,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.8324213624000549,,,,,,,0.05,0.985,2.185,0.9750032424926758,,,,,,
fedua,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.8324213624000549,,,,,,,0.1,0.98375,1.99375,0.9724227786064148,,,,,,
fedua,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.8324213624000549,,,,,,,0.2,0.980625,1.844375,0.9698294997215271,,,,,,
fedua,0,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9749639646129503,0.9887359198998749,0.9857015192135835,0.9859265050820953,0.9819318971507992,0.9769585253456221
fedua,0,1,Hospital_B (Breast Ultrasound),calib,1.251475214958191,0.15379129694058344,0.4227006435394287,0.11147002837596798,0.403708815574646,0.7264957264957265,0.7264957264957265,,,,,,,,,,
fedua,0,1,Hospital_B (Breast Ultrasound),conformal,1.251475214958191,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedua,0,1,Hospital_B (Breast Ultrasound),conformal,1.251475214958191,,,,,,,0.1,0.9743589743589743,2.606837606837607,0.955016016960144,,,,,,
fedua,0,1,Hospital_B (Breast Ultrasound),conformal,1.251475214958191,,,,,,,0.2,0.9401709401709402,2.076923076923077,0.9266671538352966,,,,,,
fedua,0,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.8063333301040505,0.8620689655172413,0.8271604938271605,0.7741935483870968,0.7523809523809524,0.7477477477477478
fedua,0,2,Hospital_C (COVID-19 X-Ray),calib,0.7301609516143799,0.055974671061583416,0.06807918846607208,0.008848616166377613,0.06492383778095245,0.9603149606299213,0.9603149606299213,,,,,,,,,,
fedua,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7301609516143799,,,,,,,0.05,1.0,2.453543307086614,0.987868070602417,,,,,,
fedua,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7301609516143799,,,,,,,0.1,0.9996850393700787,2.2192125984251967,0.9861737489700317,,,,,,
fedua,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7301609516143799,,,,,,,0.2,0.9981102362204725,1.9833070866141733,0.9840989708900452,,,,,,
fedua,0,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9902563793682614,0.9930686830497795,0.990999099909991,0.9881843245372194,0.9828491424571228,0.9761273209549072
