strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedbn,2,0,Hospital_A (Brain-Tumor MRI),calib,0.5429434180259705,0.06275569446384902,0.06820350140333176,0.02939699247479436,0.0697808638215065,0.96125,0.96125,,,,,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5429434180259705,,,,,,,0.05,0.99,2.11125,0.9970880150794983,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5429434180259705,,,,,,,0.1,0.99,1.99375,0.9968668818473816,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5429434180259705,,,,,,,0.2,0.986875,1.874375,0.9966254234313965,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9858827124642948,0.9887359198998749,0.9910634495084897,0.9890539483971853,0.9895760945100764,0.9855167873601053
fedbn,2,1,Hospital_B (Breast Ultrasound),calib,0.9357183575630188,0.08203285575931908,0.34851208329200745,0.07497218072923839,0.35198289155960083,0.7435897435897436,0.7435897435897436,,,,,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),conformal,0.9357183575630188,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),conformal,0.9357183575630188,,,,,,,0.1,0.9914529914529915,2.6495726495726495,0.9727717041969299,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),conformal,0.9357183575630188,,,,,,,0.2,0.9914529914529915,2.3504273504273505,0.9598023295402527,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9027046849577068,0.9310344827586207,0.8641975308641975,0.8387096774193549,0.7714285714285715,0.7567567567567568
fedbn,2,2,Hospital_C (COVID-19 X-Ray),calib,0.7046432495117188,0.05984202717232894,0.08556213229894638,0.013170568173325917,0.08379577100276947,0.9477165354330709,0.9477165354330709,,,,,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7046432495117188,,,,,,,0.05,0.9977952755905511,2.236535433070866,0.9868820309638977,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7046432495117188,,,,,,,0.1,0.9974803149606299,2.10740157480315,0.9855446815490723,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7046432495117188,,,,,,,0.2,0.9971653543307086,1.9681889763779528,0.9842159152030945,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9877665944005917,0.9930686830497795,0.9914491449144914,0.9885781803859788,0.9789989499474974,0.9678381962864722
