strategy,ece_raw,ece_cal,brier_raw,brier_cal,temp,ece_reduction_pct
ditto,0.05967021058088135,0.028873249080283953,0.09992192106114489,0.09960721847083831,0.7470603916380141,51.61195377189587
fedavg,0.06966975676366918,0.039840574664225144,0.11730713893969849,0.1163771177331606,0.7452490263515048,42.81510871443019
fedbabu,0.06401114013572425,0.19131221907209062,0.12510874619086582,0.27411106725533796,972.8643784324328,-198.87331902923003
fedbn,0.0649819230086422,0.03787471560737134,0.11596348633368808,0.11492868968182135,0.7653860383563571,41.71499725803092
fedprox,0.06796442114463103,0.08883584904334513,0.1202978243430455,0.17068053616417775,5.71038622326321,-30.709344017362938
fedua,0.05040638446924785,0.030733395647038277,0.11154901981353754,0.11164262973599959,0.7868006163173251,39.02876397376161
local_only,0.04626360935464213,0.025089820691523712,0.10369641416602661,0.10353075050645401,0.7721947696473863,45.76769724300342
