seed,strategy,client,client_name,acc,f1,mcc,auc,ece,brier,precision,recall
0,fedua,0,Hospital_A (Brain-Tumor MRI),0.9575,0.9566941602667691,0.9445724214586939,0.9866401041666667,0.05209830295854348,0.07665030322999039,0.959902565071902,0.9575
0,fedua,1,Hospital_B (Breast Ultrasound),0.8461538461538461,0.8331416494349794,0.7379932799758163,0.938790470093649,0.043372804644534454,0.22073134172420555,0.8276612276612276,0.8400293255131964
0,fedua,2,Hospital_C (COVID-19 X-Ray),0.9568503937007874,0.9611396704022204,0.9340674982075337,0.9930508292105632,0.056172971394912286,0.07323370001277925,0.9624864542054402,0.9599895148884467
0,local_only,0,Hospital_A (Brain-Tumor MRI),0.96125,0.9606701840815784,0.9494649589304913,0.9838114583333333,0.05005218189031962,0.07165701010529867,0.9636576891976452,0.96125
0,local_only,1,Hospital_B (Breast Ultrasound),0.8974358974358975,0.8876121254074011,0.8302593931001458,0.9548731977972778,0.0389511637297312,0.16133424945469838,0.8739808889278513,0.9047572499185402
0,local_only,2,Hospital_C (COVID-19 X-Ray),0.9596850393700788,0.9670285436092089,0.9383508732219248,0.9893984938395219,0.054953497357900186,0.07016352457311568,0.9676648946344106,0.9663962556972701
0,ditto,0,Hospital_A (Brain-Tumor MRI),0.961875,0.961154764031193,0.9503330252630463,0.9831890624999999,0.05907877336831105,0.06837083013579788,0.9641619040749817,0.961875
0,ditto,1,Hospital_B (Breast Ultrasound),0.8888888888888888,0.8793428793428794,0.8090461454785797,0.9591890208434277,0.06885110286742532,0.17604855719393558,0.8825259170653909,0.8766862170087976
0,ditto,2,Hospital_C (COVID-19 X-Ray),0.9615748031496063,0.9662564557659089,0.9412834201378901,0.9929961394438115,0.058961176131349546,0.06909459759414825,0.9669434663415759,0.9657108944494052
0,fedbabu,0,Hospital_A (Brain-Tumor MRI),0.9575,0.9567436527433519,0.9442637932377659,0.9803578125000001,0.04912088423403376,0.08070316366223391,0.9589261184183988,0.9575
0,fedbabu,1,Hospital_B (Breast Ultrasound),0.8290598290598291,0.8112599206349206,0.7134927803826724,0.9406221471938174,0.09250341455152643,0.25896290055185217,0.8007494297816878,0.8240143369175628
0,fedbabu,2,Hospital_C (COVID-19 X-Ray),0.961259842519685,0.9661611130753255,0.9408404861399045,0.9923712115836982,0.0639931059536065,0.07061817430642361,0.9669843991712752,0.965641820220014
0,fedprox,0,Hospital_A (Brain-Tumor MRI),0.95875,0.9579236240457365,0.9462363360702556,0.9857119791666666,0.05205384552052325,0.0734163786470765,0.9611010669881863,0.95875
