strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedbn,0,0,Hospital_A (Brain-Tumor MRI),calib,0.6740848422050476,0.05210032049566508,0.07114151120185852,0.022026902399957225,0.07158023118972778,0.95875,0.95875,,,,,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.6740848422050476,,,,,,,0.05,0.990625,2.20625,0.9907267093658447,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.6740848422050476,,,,,,,0.1,0.98875,2.0375,0.9899013042449951,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.6740848422050476,,,,,,,0.2,0.988125,1.903125,0.9891506433486938,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9868456816409559,0.9912390488110138,0.9874888293118856,0.9874902267396404,0.9833217512161223,0.9822251481237656
fedbn,0,1,Hospital_B (Breast Ultrasound),calib,1.0005439519882202,0.09964157908390729,0.2495104819536209,0.09961436090306337,0.24947862327098846,0.8205128205128205,0.8205128205128205,,,,,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),conformal,1.0005439519882202,,,,,,,0.05,1.0,2.8376068376068377,0.9810415506362915,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),conformal,1.0005439519882202,,,,,,,0.1,0.9914529914529915,2.2905982905982905,0.9662582874298096,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),conformal,1.0005439519882202,,,,,,,0.2,0.9914529914529915,2.1025641025641026,0.9570567607879639,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9270719535694169,0.9827586206896551,0.9382716049382716,0.9247311827956989,0.8571428571428571,0.8468468468468469
fedbn,0,2,Hospital_C (COVID-19 X-Ray),calib,0.7208147048950195,0.06295133681747858,0.06453489512205124,0.014183050074915247,0.06035681441426277,0.9609448818897638,0.9609448818897638,,,,,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7208147048950195,,,,,,,0.05,0.9965354330708661,2.4781102362204726,0.9879475235939026,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7208147048950195,,,,,,,0.1,0.9962204724409449,2.24,0.9861671328544617,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7208147048950195,,,,,,,0.2,0.9959055118110236,1.9883464566929134,0.9840859174728394,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9861788229076262,0.9918084436042848,0.9914491449144914,0.9905474596297755,0.9863493174658733,0.9794429708222812
