strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
local_only,2,0,Hospital_A (Brain-Tumor MRI),calib,0.553189218044281,0.05821811895817517,0.06728722155094147,0.030332295708358256,0.0682087391614914,0.961875,0.961875,,,,,,,,,,
local_only,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.553189218044281,,,,,,,0.05,0.9825,1.958125,0.9962072372436523,,,,,,
local_only,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.553189218044281,,,,,,,0.1,0.9825,1.911875,0.9960957169532776,,,,,,
local_only,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.553189218044281,,,,,,,0.2,0.98125,1.82125,0.9959568381309509,,,,,,
local_only,2,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9684652268944176,0.9774718397997497,0.9776586237712243,0.980453479280688,0.9819318971507992,0.9822251481237656
local_only,2,1,Hospital_B (Breast Ultrasound),calib,0.9342665076255798,0.014275266573979345,0.1519467830657959,0.022252583605611394,0.15218473970890045,0.9145299145299145,0.9145299145299145,,,,,,,,,,
local_only,2,1,Hospital_B (Breast Ultrasound),conformal,0.9342665076255798,,,,,,,0.05,1.0,3.0,1.0,,,,,,
local_only,2,1,Hospital_B (Breast Ultrasound),conformal,0.9342665076255798,,,,,,,0.1,0.9572649572649573,2.034188034188034,0.9621741771697998,,,,,,
local_only,2,1,Hospital_B (Breast Ultrasound),conformal,0.9342665076255798,,,,,,,0.2,0.9572649572649573,1.9059829059829059,0.9498460292816162,,,,,,
local_only,2,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9352952601517664,0.9482758620689655,0.9506172839506173,0.9354838709677419,0.9333333333333333,0.9279279279279279
local_only,2,2,Hospital_C (COVID-19 X-Ray),calib,0.7699095606803894,0.048626829592261764,0.0813027173280716,0.009594339676729341,0.08032624423503876,0.954015748031496,0.954015748031496,,,,,,,,,,
local_only,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7699095606803894,,,,,,,0.05,0.991496062992126,2.0903937007874016,0.9797760248184204,,,,,,
local_only,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7699095606803894,,,,,,,0.1,0.9896062992125985,1.9839370078740157,0.9778369665145874,,,,,,
local_only,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7699095606803894,,,,,,,0.2,0.9892913385826771,1.8730708661417323,0.976474940776825,,,,,,
local_only,2,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9734558313330889,0.9779458097038437,0.9810981098109811,0.9814887751083103,0.9772488624431221,0.9698275862068966
