strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedbn,2,0,Hospital_A (Brain-Tumor MRI),calib,0.5657645463943481,0.059882704000920106,0.06907998025417328,0.027751495391130483,0.06884483993053436,0.960625,0.960625,,,,,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5657645463943481,,,,,,,0.05,0.986875,2.08625,0.9959537982940674,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5657645463943481,,,,,,,0.1,0.986875,1.99375,0.995701253414154,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5657645463943481,,,,,,,0.2,0.98625,1.883125,0.9954184293746948,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9669871142704494,0.9774718397997497,0.9821268990169795,0.9843627834245504,0.9826268241834607,0.9809084924292297
fedbn,2,1,Hospital_B (Breast Ultrasound),calib,0.8665419220924377,0.05164257532511004,0.17294657230377197,0.03387737656250981,0.17256513237953186,0.8888888888888888,0.8888888888888888,,,,,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),conformal,0.8665419220924377,,,,,,,0.05,1.0,2.5641025641025643,0.9828879833221436,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),conformal,0.8665419220924377,,,,,,,0.1,1.0,2.2564102564102564,0.9757029414176941,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),conformal,0.8665419220924377,,,,,,,0.2,1.0,2.128205128205128,0.9687060713768005,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9550759080143097,0.9827586206896551,0.9506172839506173,0.956989247311828,0.9333333333333333,0.918918918918919
fedbn,2,2,Hospital_C (COVID-19 X-Ray),calib,0.7151036858558655,0.05943617277258028,0.08095068484544754,0.013079395594559288,0.07917819172143936,0.9502362204724409,0.9502362204724409,,,,,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7151036858558655,,,,,,,0.05,0.9962204724409449,2.2818897637795277,0.9866488575935364,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7151036858558655,,,,,,,0.1,0.9955905511811024,2.123779527559055,0.9852802157402039,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7151036858558655,,,,,,,0.2,0.9955905511811024,1.945511811023622,0.9836283922195435,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9896633405571162,0.9930686830497795,0.9923492349234924,0.9901536037810161,0.9828491424571228,0.968501326259947
