strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedua,1,0,Hospital_A (Brain-Tumor MRI),calib,0.5871707797050476,0.05689907312393193,0.06711918115615845,0.027694902326911665,0.06814083456993103,0.963125,0.963125,,,,,,,,,,
fedua,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5871707797050476,,,,,,,0.05,0.9825,2.224375,0.9959810972213745,,,,,,
fedua,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5871707797050476,,,,,,,0.1,0.9825,2.09625,0.9956780076026917,,,,,,
fedua,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5871707797050476,,,,,,,0.2,0.9825,1.94,0.9953153133392334,,,,,,
fedua,1,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9855807844783275,0.9912390488110138,0.9839142091152815,0.9827990617670055,0.9819318971507992,0.9822251481237656
fedua,1,1,Hospital_B (Breast Ultrasound),calib,1.102623462677002,0.04014810232015758,0.17147386074066162,0.05587858776760917,0.17123737931251526,0.8974358974358975,0.8974358974358975,,,,,,,,,,
fedua,1,1,Hospital_B (Breast Ultrasound),conformal,1.102623462677002,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedua,1,1,Hospital_B (Breast Ultrasound),conformal,1.102623462677002,,,,,,,0.1,0.9914529914529915,2.8290598290598292,0.9675719738006592,,,,,,
fedua,1,1,Hospital_B (Breast Ultrasound),conformal,1.102623462677002,,,,,,,0.2,0.9829059829059829,1.9572649572649572,0.9334144592285156,,,,,,
fedua,1,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9333513304910295,0.9655172413793104,0.9629629629629629,0.956989247311828,0.9238095238095239,0.9099099099099099
fedua,1,2,Hospital_C (COVID-19 X-Ray),calib,0.7193710207939148,0.06608212427830132,0.08334623277187347,0.012051185848206077,0.08061067014932632,0.951496062992126,0.951496062992126,,,,,,,,,,
fedua,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7193710207939148,,,,,,,0.05,0.9968503937007874,2.409448818897638,0.9855373501777649,,,,,,
fedua,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7193710207939148,,,,,,,0.1,0.9965354330708661,2.2103937007874017,0.9837676286697388,,,,,,
fedua,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7193710207939148,,,,,,,0.2,0.9955905511811024,2.005984251968504,0.981599748134613,,,,,,
fedua,1,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9863068488743842,0.9930686830497795,0.9887488748874887,0.9866089011421819,0.9796989849492475,0.968501326259947
