strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedprox,0,0,Hospital_A (Brain-Tumor MRI),calib,0.5430211424827576,0.05205381527543067,0.07341637462377548,0.034124875552952266,0.07633507996797562,0.95875,0.95875,,,,,,,,,,
fedprox,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5430211424827576,,,,,,,0.05,0.984375,2.413125,0.997789740562439,,,,,,
fedprox,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5430211424827576,,,,,,,0.1,0.9825,2.22125,0.9975874423980713,,,,,,
fedprox,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5430211424827576,,,,,,,0.2,0.9825,1.985,0.9973036050796509,,,,,,
fedprox,0,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9838316151284915,0.9887359198998749,0.9865951742627346,0.9859265050820953,0.9826268241834607,0.9802501645819618
fedprox,0,1,Hospital_B (Breast Ultrasound),calib,1.0078155994415283,0.080458103846281,0.2538105845451355,0.08945678289120013,0.25352001190185547,0.8034188034188035,0.8034188034188035,,,,,,,,,,
fedprox,0,1,Hospital_B (Breast Ultrasound),conformal,1.0078155994415283,,,,,,,0.05,1.0,2.8376068376068377,0.9811614155769348,,,,,,
fedprox,0,1,Hospital_B (Breast Ultrasound),conformal,1.0078155994415283,,,,,,,0.1,0.9914529914529915,2.3675213675213675,0.969490647315979,,,,,,
fedprox,0,1,Hospital_B (Breast Ultrasound),conformal,1.0078155994415283,,,,,,,0.2,0.9829059829059829,2.034188034188034,0.9573258757591248,,,,,,
fedprox,0,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9241613456112828,0.9482758620689655,0.9135802469135802,0.9032258064516129,0.8761904761904762,0.8468468468468469
fedprox,0,2,Hospital_C (COVID-19 X-Ray),calib,0.7054893374443054,0.06377513190892735,0.06722042709589005,0.009588759564977968,0.06327005475759506,0.9618897637795275,0.9618897637795275,,,,,,,,,,
fedprox,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7054893374443054,,,,,,,0.05,0.9977952755905511,2.4588976377952756,0.989099383354187,,,,,,
fedprox,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7054893374443054,,,,,,,0.1,0.9974803149606299,2.230236220472441,0.9875362515449524,,,,,,
fedprox,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7054893374443054,,,,,,,0.2,0.9962204724409449,1.9864566929133858,0.9856405258178711,,,,,,
fedprox,0,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.986757557542028,0.9911783238815375,0.9905490549054905,0.9901536037810161,0.984249212460623,0.976790450928382
