strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedavg,1,0,Hospital_A (Brain-Tumor MRI),calib,0.562048614025116,0.06570646965876226,0.06447525322437286,0.026319110002368695,0.06485795229673386,0.963125,0.963125,,,,,,,,,,
fedavg,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.562048614025116,,,,,,,0.05,0.98625,2.26125,0.9966224431991577,,,,,,
fedavg,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.562048614025116,,,,,,,0.1,0.984375,2.1175,0.996346652507782,,,,,,
fedavg,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.562048614025116,,,,,,,0.2,0.981875,1.9125,0.9959277510643005,,,,,,
fedavg,1,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9889913509415535,0.9937421777221527,0.9892761394101877,0.9874902267396404,0.9861014593467686,0.9848584595128373
fedavg,1,1,Hospital_B (Breast Ultrasound),calib,1.0345475673675537,0.09430722038970035,0.2156950831413269,0.09436981290833563,0.21460266411304474,0.8461538461538461,0.8461538461538461,,,,,,,,,,
fedavg,1,1,Hospital_B (Breast Ultrasound),conformal,1.0345475673675537,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedavg,1,1,Hospital_B (Breast Ultrasound),conformal,1.0345475673675537,,,,,,,0.1,0.9914529914529915,2.3846153846153846,0.9661102890968323,,,,,,
fedavg,1,1,Hospital_B (Breast Ultrasound),conformal,1.0345475673675537,,,,,,,0.2,0.9914529914529915,2.076923076923077,0.9495608806610107,,,,,,
fedavg,1,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9331237476061133,0.9655172413793104,0.9753086419753086,0.9354838709677419,0.9047619047619048,0.8738738738738738
fedavg,1,2,Hospital_C (COVID-19 X-Ray),calib,0.694337010383606,0.06139292953521243,0.08304566144943237,0.01335181584508405,0.08094657212495804,0.9492913385826771,0.9492913385826771,,,,,,,,,,
fedavg,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.694337010383606,,,,,,,0.05,0.9984251968503937,2.405984251968504,0.9886834621429443,,,,,,
fedavg,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.694337010383606,,,,,,,0.1,0.9971653543307086,2.211968503937008,0.9871484637260437,,,,,,
fedavg,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.694337010383606,,,,,,,0.2,0.9962204724409449,2.0431496062992127,0.9857198596000671,,,,,,
fedavg,1,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9881033676808779,0.9930686830497795,0.9873987398739874,0.9838519102008665,0.9782989149457473,0.9698275862068966
