strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedavg,2,0,Hospital_A (Brain-Tumor MRI),calib,0.5501327514648438,0.06756622999906542,0.06270932406187057,0.027466411590576195,0.06258020550012589,0.963125,0.963125,,,,,,,,,,
fedavg,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5501327514648438,,,,,,,0.05,0.989375,2.106875,0.9965143799781799,,,,,,
fedavg,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5501327514648438,,,,,,,0.1,0.989375,2.03375,0.9963280558586121,,,,,,
fedavg,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5501327514648438,,,,,,,0.2,0.989375,1.904375,0.9960940480232239,,,,,,
fedavg,2,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9832684487352472,0.9874843554443054,0.9892761394101877,0.9890539483971853,0.9874913134120917,0.9848584595128373
fedavg,2,1,Hospital_B (Breast Ultrasound),calib,0.8879891633987427,0.06309086058893773,0.1658831536769867,0.04311954975128177,0.16571491956710815,0.8888888888888888,0.8888888888888888,,,,,,,,,,
fedavg,2,1,Hospital_B (Breast Ultrasound),conformal,0.8879891633987427,,,,,,,0.05,0.9914529914529915,2.5384615384615383,0.9811140894889832,,,,,,
fedavg,2,1,Hospital_B (Breast Ultrasound),conformal,0.8879891633987427,,,,,,,0.1,0.9914529914529915,2.2393162393162394,0.9726142287254333,,,,,,
fedavg,2,1,Hospital_B (Breast Ultrasound),conformal,0.8879891633987427,,,,,,,0.2,0.9914529914529915,2.1452991452991452,0.9673586487770081,,,,,,
fedavg,2,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9557730199353046,0.9655172413793104,0.9753086419753086,0.967741935483871,0.9333333333333333,0.9099099099099099
fedavg,2,2,Hospital_C (COVID-19 X-Ray),calib,0.688749372959137,0.061157744052841946,0.08189734071493149,0.012365592427141107,0.0799446552991867,0.9502362204724409,0.9502362204724409,,,,,,,,,,
fedavg,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.688749372959137,,,,,,,0.05,0.9968503937007874,2.298582677165354,0.9889373779296875,,,,,,
fedavg,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.688749372959137,,,,,,,0.1,0.9968503937007874,2.140787401574803,0.9877936244010925,,,,,,
fedavg,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.688749372959137,,,,,,,0.2,0.9959055118110236,1.9725984251968505,0.986384928226471,,,,,,
fedavg,2,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9916868010075773,0.9955891619407687,0.9927992799279928,0.9909413154785348,0.9789989499474974,0.9688328912466844
