strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
local_only,1,0,Hospital_A (Brain-Tumor MRI),calib,0.6001101136207581,0.053028627615422055,0.06723905354738235,0.02568477658554917,0.0672941505908966,0.963125,0.963125,,,,,,,,,,
local_only,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.6001101136207581,,,,,,,0.05,0.99,1.99375,0.9941545128822327,,,,,,
local_only,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.6001101136207581,,,,,,,0.1,0.99,1.944375,0.9939383268356323,,,,,,
local_only,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.6001101136207581,,,,,,,0.2,0.99,1.836875,0.9936586022377014,,,,,,
local_only,1,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9880994829403181,0.9899874843554443,0.9865951742627346,0.9874902267396404,0.985406532314107,0.9815668202764977
local_only,1,1,Hospital_B (Breast Ultrasound),calib,1.0625815391540527,0.045469806744502114,0.17853717505931854,0.046355641805208646,0.17735376954078674,0.8974358974358975,0.8974358974358975,,,,,,,,,,
local_only,1,1,Hospital_B (Breast Ultrasound),conformal,1.0625815391540527,,,,,,,0.05,1.0,2.735042735042735,0.9670414328575134,,,,,,
local_only,1,1,Hospital_B (Breast Ultrasound),conformal,1.0625815391540527,,,,,,,0.1,1.0,2.034188034188034,0.947935163974762,,,,,,
local_only,1,1,Hospital_B (Breast Ultrasound),conformal,1.0625815391540527,,,,,,,0.2,1.0,1.9316239316239316,0.934640645980835,,,,,,
local_only,1,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9290817113196923,0.9137931034482759,0.9259259259259259,0.9354838709677419,0.9238095238095239,0.918918918918919
local_only,1,2,Hospital_C (COVID-19 X-Ray),calib,0.7465705275535583,0.052796847350954045,0.08379996567964554,0.013175475972843888,0.08313123881816864,0.9511811023622048,0.9511811023622048,,,,,,,,,,
local_only,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7465705275535583,,,,,,,0.05,0.9955905511811024,2.1603149606299215,0.9822590351104736,,,,,,
local_only,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7465705275535583,,,,,,,0.1,0.9937007874015747,2.032755905511811,0.9806374907493591,,,,,,
local_only,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7465705275535583,,,,,,,0.2,0.9921259842519685,1.8834645669291339,0.9790691137313843,,,,,,
local_only,1,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9787803527534148,0.980466288594833,0.9815481548154815,0.9810949192595511,0.9789989499474974,0.9694960212201591
