strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
ditto,1,0,Hospital_A (Brain-Tumor MRI),calib,0.5910108685493469,0.06313410127535463,0.0656646266579628,0.0257477389648557,0.0646858662366867,0.961875,0.961875,,,,,,,,,,
ditto,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5910108685493469,,,,,,,0.05,0.985,2.32375,0.995216965675354,,,,,,
ditto,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5910108685493469,,,,,,,0.1,0.984375,2.114375,0.9947230815887451,,,,,,
ditto,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5910108685493469,,,,,,,0.2,0.984375,1.911875,0.9941051006317139,,,,,,
ditto,1,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9802024606709308,0.983729662077597,0.9857015192135835,0.9843627834245504,0.9847116052814454,0.9828834759710335
ditto,1,1,Hospital_B (Breast Ultrasound),calib,1.0919681787490845,0.06434400290505501,0.15693920850753784,0.05617869256908058,0.1556219607591629,0.8974358974358975,0.8974358974358975,,,,,,,,,,
ditto,1,1,Hospital_B (Breast Ultrasound),conformal,1.0919681787490845,,,,,,,0.05,1.0,3.0,0.9999999403953552,,,,,,
ditto,1,1,Hospital_B (Breast Ultrasound),conformal,1.0919681787490845,,,,,,,0.1,1.0,2.2051282051282053,0.9545509219169617,,,,,,
ditto,1,1,Hospital_B (Breast Ultrasound),conformal,1.0919681787490845,,,,,,,0.2,1.0,1.9401709401709402,0.9382565021514893,,,,,,
ditto,1,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9676601784661596,0.9827586206896551,0.9876543209876543,0.967741935483871,0.9428571428571428,0.918918918918919
ditto,1,2,Hospital_C (COVID-19 X-Ray),calib,0.7238880395889282,0.06059950774110213,0.0855732336640358,0.014263906112806068,0.0837811827659607,0.9467716535433071,0.9467716535433071,,,,,,,,,,
ditto,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7238880395889282,,,,,,,0.05,0.9965354330708661,2.5785826771653544,0.987787663936615,,,,,,
ditto,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7238880395889282,,,,,,,0.1,0.9949606299212599,2.2963779527559054,0.9855296015739441,,,,,,
ditto,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7238880395889282,,,,,,,0.2,0.9937007874015747,2.0500787401574803,0.9830381870269775,,,,,,
ditto,1,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9829525927334759,0.9855072463768116,0.9860486048604861,0.9834580543521071,0.9796989849492475,0.9694960212201591
