strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedbabu,2,0,Hospital_A (Brain-Tumor MRI),calib,0.587755024433136,0.06169862667098637,0.06657353788614273,0.02656777072697876,0.06676988303661346,0.9625,0.9625,,,,,,,,,,
fedbabu,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.587755024433136,,,,,,,0.05,0.98875,2.1675,0.9955828785896301,,,,,,
fedbabu,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.587755024433136,,,,,,,0.1,0.986875,2.01875,0.9951007962226868,,,,,,
fedbabu,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.587755024433136,,,,,,,0.2,0.984375,1.901875,0.9947037100791931,,,,,,
fedbabu,2,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9771660903493274,0.9849812265331664,0.9839142091152815,0.9843627834245504,0.9847116052814454,0.9822251481237656
fedbabu,2,1,Hospital_B (Breast Ultrasound),calib,0.7091313004493713,0.07827005248803359,0.3125680685043335,0.10118925877106494,0.32143154740333557,0.7777777777777778,0.7777777777777778,,,,,,,,,,
fedbabu,2,1,Hospital_B (Breast Ultrasound),conformal,0.7091313004493713,,,,,,,0.05,1.0,3.0,0.9999999403953552,,,,,,
fedbabu,2,1,Hospital_B (Breast Ultrasound),conformal,0.7091313004493713,,,,,,,0.1,1.0,2.2905982905982905,0.9775976538658142,,,,,,
fedbabu,2,1,Hospital_B (Breast Ultrasound),conformal,0.7091313004493713,,,,,,,0.2,0.9914529914529915,2.1965811965811968,0.9708473086357117,,,,,,
fedbabu,2,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9115382983070053,0.9655172413793104,0.8888888888888888,0.8494623655913979,0.8285714285714286,0.8108108108108109
fedbabu,2,2,Hospital_C (COVID-19 X-Ray),calib,0.7608502507209778,0.05369070896013512,0.07688277959823608,0.00874460924328784,0.07546231150627136,0.9568503937007874,0.9568503937007874,,,,,,,,,,
fedbabu,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7608502507209778,,,,,,,0.05,0.992755905511811,2.1811023622047245,0.9816234111785889,,,,,,
fedbabu,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7608502507209778,,,,,,,0.1,0.9921259842519685,2.051023622047244,0.9801120162010193,,,,,,
fedbabu,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7608502507209778,,,,,,,0.2,0.9911811023622047,1.9159055118110235,0.9785610437393188,,,,,,
fedbabu,2,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9755523167661229,0.9817265280403277,0.9846984698469847,0.982276486805829,0.9803990199509975,0.9724801061007957
