strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedavg,2,0,Hospital_A (Brain-Tumor MRI),calib,0.5691708326339722,0.05988910963758824,0.06287579238414764,0.026481405086815353,0.06280022859573364,0.966875,0.966875,,,,,,,,,,
fedavg,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5691708326339722,,,,,,,0.05,0.988125,2.27625,0.9965639710426331,,,,,,
fedavg,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5691708326339722,,,,,,,0.1,0.9875,2.0675,0.9961091876029968,,,,,,
fedavg,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5691708326339722,,,,,,,0.2,0.985625,1.91375,0.9957194924354553,,,,,,
fedavg,2,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9844684898722624,0.983729662077597,0.9839142091152815,0.9851446442533229,0.985406532314107,0.9828834759710335
fedavg,2,1,Hospital_B (Breast Ultrasound),calib,1.1357476711273193,0.1148816864205222,0.5613037943840027,0.0980016421049069,0.5549934506416321,0.5470085470085471,0.5470085470085471,,,,,,,,,,
fedavg,2,1,Hospital_B (Breast Ultrasound),conformal,1.1357476711273193,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedavg,2,1,Hospital_B (Breast Ultrasound),conformal,1.1357476711273193,,,,,,,0.1,1.0,3.0,1.0,,,,,,
fedavg,2,1,Hospital_B (Breast Ultrasound),conformal,1.1357476711273193,,,,,,,0.2,0.9914529914529915,2.8461538461538463,0.9099134206771851,,,,,,
fedavg,2,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.6683071945039827,0.6551724137931034,0.6049382716049383,0.6021505376344086,0.5619047619047619,0.5585585585585585
fedavg,2,2,Hospital_C (COVID-19 X-Ray),calib,0.7475520372390747,0.05895376162266165,0.08204903453588486,0.011698050010861404,0.08108117431402206,0.9518110236220473,0.9518110236220473,,,,,,,,,,
fedavg,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7475520372390747,,,,,,,0.05,0.9933858267716535,2.158740157480315,0.9819294810295105,,,,,,
fedavg,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7475520372390747,,,,,,,0.1,0.9924409448818897,2.04503937007874,0.9803749918937683,,,,,,
fedavg,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7475520372390747,,,,,,,0.2,0.991496062992126,1.9240944881889763,0.9789987802505493,,,,,,
fedavg,2,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9829449561561112,0.9873976055450535,0.9860486048604861,0.9842457660496259,0.9803990199509975,0.9691644562334217
