seed,strategy,client,client_name,acc,f1,mcc,auc,ece,brier,precision,recall
0,fedbn,0,Hospital_A (Brain-Tumor MRI),0.95625,0.9554764584362095,0.9429675823650709,0.9875369791666666,0.059571673458047016,0.07074543124317449,0.9589077662460722,0.95625
0,fedbn,1,Hospital_B (Breast Ultrasound),0.5811965811965812,0.5098817089698549,0.2697705330582201,0.742363345873191,0.11428141732842301,0.528163289134263,0.5422458001768347,0.5343597262952101
0,fedbn,2,Hospital_C (COVID-19 X-Ray),0.9609448818897638,0.9655274234786403,0.9402138304718347,0.9886871906600161,0.0555561054939095,0.06854870490355888,0.9691743472711133,0.9620446507112242
