strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedbn,0,0,Hospital_A (Brain-Tumor MRI),calib,0.5013132095336914,0.05957163210958241,0.07074543088674545,0.03660875000059605,0.07548889517784119,0.95625,0.95625,,,,,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5013132095336914,,,,,,,0.05,0.989375,2.535,0.9989109039306641,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5013132095336914,,,,,,,0.1,0.989375,2.3375,0.9987655878067017,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5013132095336914,,,,,,,0.2,0.988125,2.040625,0.9985194802284241,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9831168587769004,0.9849812265331664,0.9874888293118856,0.9851446442533229,0.9847116052814454,0.9815668202764977
fedbn,0,1,Hospital_B (Breast Ultrasound),calib,1.207851767539978,0.1142814179770967,0.5281633138656616,0.06551534599728054,0.528165876865387,0.5811965811965812,0.5811965811965812,,,,,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),conformal,1.207851767539978,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),conformal,1.207851767539978,,,,,,,0.1,1.0,3.0,1.0,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),conformal,1.207851767539978,,,,,,,0.2,1.0,2.905982905982906,0.911320686340332,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.6786210370704274,0.6724137931034483,0.6296296296296297,0.6021505376344086,0.5904761904761905,0.5765765765765766
fedbn,0,2,Hospital_C (COVID-19 X-Ray),calib,0.7625008225440979,0.05555607003489817,0.06854870915412903,0.012463815662804554,0.06619440764188766,0.9609448818897638,0.9609448818897638,,,,,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7625008225440979,,,,,,,0.05,0.9955905511811024,2.3845669291338583,0.9830870628356934,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7625008225440979,,,,,,,0.1,0.9940157480314961,2.118740157480315,0.9807417988777161,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7625008225440979,,,,,,,0.2,0.992755905511811,1.9288188976377953,0.9783449172973633,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9780933455438054,0.9810964083175804,0.9842484248424842,0.9838519102008665,0.9831991599579979,0.9771220159151194
