strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
ditto,0,0,Hospital_A (Brain-Tumor MRI),calib,0.5161201357841492,0.0533232022076845,0.07021356374025345,0.03340689551085236,0.07240287959575653,0.959375,0.959375,,,,,,,,,,
ditto,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5161201357841492,,,,,,,0.05,0.988125,2.345625,0.9983439445495605,,,,,,
ditto,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5161201357841492,,,,,,,0.1,0.9875,2.161875,0.998167097568512,,,,,,
ditto,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5161201357841492,,,,,,,0.2,0.985,1.990625,0.9979819059371948,,,,,,
ditto,0,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9750025211161664,0.9824780976220275,0.9821268990169795,0.9827990617670055,0.980542043085476,0.9789335088874259
ditto,0,1,Hospital_B (Breast Ultrasound),calib,0.8921527862548828,0.07201837576352635,0.21938739717006683,0.07067047530769284,0.22273895144462585,0.8376068376068376,0.8376068376068376,,,,,,,,,,
ditto,0,1,Hospital_B (Breast Ultrasound),conformal,0.8921527862548828,,,,,,,0.05,0.9914529914529915,2.8205128205128207,0.9859155416488647,,,,,,
ditto,0,1,Hospital_B (Breast Ultrasound),conformal,0.8921527862548828,,,,,,,0.1,0.9829059829059829,2.2393162393162394,0.974004864692688,,,,,,
ditto,0,1,Hospital_B (Breast Ultrasound),conformal,0.8921527862548828,,,,,,,0.2,0.9743589743589743,1.9914529914529915,0.9669276475906372,,,,,,
ditto,0,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9345798294960033,0.9655172413793104,0.9506172839506173,0.9247311827956989,0.8952380952380953,0.8828828828828829
ditto,0,2,Hospital_C (COVID-19 X-Ray),calib,0.7523662447929382,0.05481096197301007,0.06648414582014084,0.011610258770739915,0.06369486451148987,0.9618897637795275,0.9618897637795275,,,,,,,,,,
ditto,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7523662447929382,,,,,,,0.05,0.9965354330708661,2.4185826771653542,0.985000491142273,,,,,,
ditto,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7523662447929382,,,,,,,0.1,0.9949606299212599,2.185511811023622,0.9831647872924805,,,,,,
ditto,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7523662447929382,,,,,,,0.2,0.9930708661417322,1.9518110236220472,0.9809180498123169,,,,,,
ditto,0,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9795363482053454,0.9836168872085697,0.9846984698469847,0.9842457660496259,0.9821491074553728,0.9781167108753316
