strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedbn,1,0,Hospital_A (Brain-Tumor MRI),calib,0.5832512974739075,0.0613512994721532,0.06707046180963516,0.025657792836427697,0.06803688406944275,0.9625,0.9625,,,,,,,,,,
fedbn,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5832512974739075,,,,,,,0.05,0.99,2.3875,0.996239185333252,,,,,,
fedbn,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5832512974739075,,,,,,,0.1,0.989375,2.185,0.9958040118217468,,,,,,
fedbn,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5832512974739075,,,,,,,0.2,0.985,1.97625,0.9952764511108398,,,,,,
fedbn,1,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9848992648482183,0.9899874843554443,0.9865951742627346,0.9851446442533229,0.985406532314107,0.9848584595128373
fedbn,1,1,Hospital_B (Breast Ultrasound),calib,1.2329849004745483,0.13887019213448223,0.5719432830810547,0.07819703730762516,0.5606139898300171,0.5726495726495726,0.5726495726495726,,,,,,,,,,
fedbn,1,1,Hospital_B (Breast Ultrasound),conformal,1.2329849004745483,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedbn,1,1,Hospital_B (Breast Ultrasound),conformal,1.2329849004745483,,,,,,,0.1,1.0,3.0,1.0,,,,,,
fedbn,1,1,Hospital_B (Breast Ultrasound),conformal,1.2329849004745483,,,,,,,0.2,1.0,2.9401709401709404,0.9326515793800354,,,,,,
fedbn,1,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.643692904451599,0.6724137931034483,0.6049382716049383,0.5806451612903226,0.5714285714285714,0.5675675675675675
fedbn,1,2,Hospital_C (COVID-19 X-Ray),calib,0.7390878796577454,0.057564661174308564,0.08161738514900208,0.0106378706327573,0.08000243455171585,0.952755905511811,0.952755905511811,,,,,,,,,,
fedbn,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7390878796577454,,,,,,,0.05,0.9943307086614174,2.296062992125984,0.9832837581634521,,,,,,
fedbn,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7390878796577454,,,,,,,0.1,0.9937007874015747,2.1363779527559057,0.9815570116043091,,,,,,
fedbn,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7390878796577454,,,,,,,0.2,0.9918110236220472,1.9776377952755906,0.9800055027008057,,,,,,
fedbn,1,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9785330612712108,0.9848771266540642,0.9833483348334834,0.979913351713273,0.9779488974448722,0.971816976127321
