seed,held_out,held_out_name,acc,f1,mcc
0,0,Hospital_A (Brain-Tumor MRI),0.811875,0.8076124741239009,0.7529709366947763
0,1,Hospital_B (Breast Ultrasound),0.5897435897435898,0.31689316435079146,0.17215795842087908
0,2,Hospital_C (COVID-19 X-Ray),0.8204724409448819,0.7983554485034297,0.7208737601059949
