strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
local_only,1,0,Hospital_A (Brain-Tumor MRI),calib,0.5847757458686829,0.06340184155851605,0.064487025141716,0.027810877468436995,0.06514868140220642,0.96625,0.96625,,,,,,,,,,
local_only,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5847757458686829,,,,,,,0.05,0.9875,1.991875,0.9949588179588318,,,,,,
local_only,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5847757458686829,,,,,,,0.1,0.98625,1.930625,0.9947898387908936,,,,,,
local_only,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.5847757458686829,,,,,,,0.2,0.98625,1.83125,0.9945672750473022,,,,,,
local_only,1,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9789624090980464,0.9824780976220275,0.9830205540661304,0.9843627834245504,0.985406532314107,0.9835418038183015
local_only,1,1,Hospital_B (Breast Ultrasound),calib,1.0543742179870605,0.028084201690478157,0.15408331155776978,0.03946788316099049,0.15369437634944916,0.9145299145299145,0.9145299145299145,,,,,,,,,,
local_only,1,1,Hospital_B (Breast Ultrasound),conformal,1.0543742179870605,,,,,,,0.05,1.0,2.9572649572649574,0.972043514251709,,,,,,
local_only,1,1,Hospital_B (Breast Ultrasound),conformal,1.0543742179870605,,,,,,,0.1,0.9914529914529915,2.1367521367521367,0.958852231502533,,,,,,
local_only,1,1,Hospital_B (Breast Ultrasound),conformal,1.0543742179870605,,,,,,,0.2,0.9829059829059829,1.9059829059829059,0.9355684518814087,,,,,,
local_only,1,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9190976924177338,0.9482758620689655,0.9259259259259259,0.9247311827956989,0.9333333333333333,0.9279279279279279
local_only,1,2,Hospital_C (COVID-19 X-Ray),calib,0.7574071288108826,0.052623379352524494,0.07764200866222382,0.008199205605063813,0.07575714588165283,0.9565354330708662,0.9565354330708662,,,,,,,,,,
local_only,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7574071288108826,,,,,,,0.05,0.9930708661417322,2.1738582677165352,0.9813809394836426,,,,,,
local_only,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7574071288108826,,,,,,,0.1,0.9918110236220472,2.0318110236220472,0.9796550869941711,,,,,,
local_only,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7574071288108826,,,,,,,0.2,0.9918110236220472,1.9045669291338583,0.978198766708374,,,,,,
local_only,1,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9740991771580028,0.9817265280403277,0.9828982898289829,0.982276486805829,0.9779488974448722,0.9711538461538461
