strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedprox,0,0,Hospital_A (Brain-Tumor MRI),calib,0.4883953034877777,0.056990795973688405,0.06820579618215561,0.03304709622636432,0.07186722755432129,0.960625,0.960625,,,,,,,,,,
fedprox,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.4883953034877777,,,,,,,0.05,0.99,2.535625,0.9991033673286438,,,,,,
fedprox,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.4883953034877777,,,,,,,0.1,0.989375,2.371875,0.9990001320838928,,,,,,
fedprox,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.4883953034877777,,,,,,,0.2,0.98875,2.136875,0.9988366961479187,,,,,,
fedprox,0,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9830504768990986,0.9874843554443054,0.9892761394101877,0.9890539483971853,0.9881862404447533,0.9835418038183015
fedprox,0,1,Hospital_B (Breast Ultrasound),calib,1.1702182292938232,0.12062904875502627,0.5561375617980957,0.13345475889678693,0.5515831708908081,0.5470085470085471,0.5470085470085471,,,,,,,,,,
fedprox,0,1,Hospital_B (Breast Ultrasound),conformal,1.1702182292938232,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedprox,0,1,Hospital_B (Breast Ultrasound),conformal,1.1702182292938232,,,,,,,0.1,1.0,3.0,0.9999998807907104,,,,,,
fedprox,0,1,Hospital_B (Breast Ultrasound),conformal,1.1702182292938232,,,,,,,0.2,0.9914529914529915,2.8376068376068377,0.911531925201416,,,,,,
fedprox,0,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.5925904216073726,0.5862068965517241,0.5802469135802469,0.5698924731182796,0.5238095238095238,0.5495495495495496
fedprox,0,2,Hospital_C (COVID-19 X-Ray),calib,0.7726086378097534,0.049804998748884416,0.06904800236225128,0.007778554075346266,0.06678250432014465,0.9609448818897638,0.9609448818897638,,,,,,,,,,
fedprox,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7726086378097534,,,,,,,0.05,0.9946456692913386,2.3681889763779527,0.9824798703193665,,,,,,
fedprox,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7726086378097534,,,,,,,0.1,0.9937007874015747,2.116535433070866,0.9800522327423096,,,,,,
fedprox,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7726086378097534,,,,,,,0.2,0.9908661417322835,1.9275590551181103,0.9776781797409058,,,,,,
fedprox,0,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9776486969895195,0.984247006931317,0.9855985598559855,0.9842457660496259,0.9793489674483724,0.9754641909814323
