strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedua,2,0,Hospital_A (Brain-Tumor MRI),calib,0.5675932168960571,0.061036712247878294,0.0627632811665535,0.023718675076961515,0.06173519790172577,0.966875,0.966875,,,,,,,,,,
fedua,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5675932168960571,,,,,,,0.05,0.98875,2.449375,0.99649578332901,,,,,,
fedua,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5675932168960571,,,,,,,0.1,0.9875,2.275625,0.9962111711502075,,,,,,
fedua,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5675932168960571,,,,,,,0.2,0.985625,2.034375,0.995741605758667,,,,,,
fedua,2,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9870222684278029,0.9849812265331664,0.9874888293118856,0.9874902267396404,0.985406532314107,0.9815668202764977
fedua,2,1,Hospital_B (Breast Ultrasound),calib,0.938489556312561,0.09149701600400809,0.21334831416606903,0.055788001188865094,0.21479777991771698,0.8547008547008547,0.8547008547008547,,,,,,,,,,
fedua,2,1,Hospital_B (Breast Ultrasound),conformal,0.938489556312561,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedua,2,1,Hospital_B (Breast Ultrasound),conformal,0.938489556312561,,,,,,,0.1,1.0,2.247863247863248,0.9736024141311646,,,,,,
fedua,2,1,Hospital_B (Breast Ultrasound),conformal,0.938489556312561,,,,,,,0.2,1.0,2.0256410256410255,0.9634042978286743,,,,,,
fedua,2,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.9583472401213228,0.9827586206896551,0.9753086419753086,0.9139784946236559,0.9047619047619048,0.8738738738738738
fedua,2,2,Hospital_C (COVID-19 X-Ray),calib,0.791725218296051,0.04797780009705253,0.07870195806026459,0.011888477163990637,0.07794085144996643,0.9546456692913385,0.9546456692913385,,,,,,,,,,
fedua,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.791725218296051,,,,,,,0.05,0.992755905511811,2.289763779527559,0.9804979562759399,,,,,,
fedua,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.791725218296051,,,,,,,0.1,0.9921259842519685,2.0866141732283463,0.9785346984863281,,,,,,
fedua,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.791725218296051,,,,,,,0.2,0.9908661417322835,1.9288188976377953,0.9761655330657959,,,,,,
fedua,2,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9794876977099354,0.9836168872085697,0.9842484248424842,0.9834580543521071,0.9803990199509975,0.971816976127321
