strategy,client,client_name,acc_mean,acc_std,f1_mean,f1_std,mcc_mean,mcc_std,auc_mean,auc_std,ece_mean,ece_std,brier_mean,brier_std
fedbn,0,Hospital A (Brain-Tumor MRI),0.96375,0.0012499999999999734,0.9632173206920708,0.0013959535985938025,0.9525509909288347,0.0014618579727896062,0.9873020833333332,0.003705043711493796,0.053042985720967335,0.007611308056352606,0.06684785033121034,0.0019939441006514174
fedbn,1,Hospital B (Breast Ultrasound),0.6666666666666666,0.014803853056144262,0.6041327243628758,0.0010146759373105886,0.4154154003225446,0.01932699796107851,0.7977388864331881,0.015273644958156965,0.13832281533454027,0.01013014263301922,0.4718341985128916,0.010460702259623915
fedbn,2,Hospital C (COVID-19 X-Ray),0.9543307086614172,0.006864407785103413,0.9589833282127215,0.007824095196386218,0.9302337532302708,0.010420959098406535,0.9927840321627613,0.002033278081452869,0.06032545744086126,0.002253163308284455,0.07513262665437158,0.010326478810790822
fedua,0,Hospital A (Brain-Tumor MRI),0.9625,0.003903123748998978,0.9619050862409871,0.004045711302528472,0.9510405282035421,0.0049422529662901836,0.9897519097222222,0.0018978081327973685,0.053847610379500636,0.004181852483681044,0.06858785878949243,0.006632725737758154
fedua,1,Hospital B (Breast Ultrasound),0.7008547008547009,0.045226518137856254,0.6377348958179154,0.0768666330657671,0.4647175784362159,0.10401637860510965,0.8346074773163465,0.03697301792936424,0.15413188310376288,0.0778194712346586,0.4462100696548859,0.08723204286559502
fedua,2,Hospital C (COVID-19 X-Ray),0.9552755905511812,0.0032882855146174617,0.9600704962595682,0.0020595642349717355,0.9315973476890465,0.005028565321473378,0.9927620800818682,0.0005555746974503992,0.0637814250142173,0.006884684319037613,0.07635042124274076,0.005361161409113093
local_only,0,Hospital A (Brain-Tumor MRI),0.9631249999999999,0.0033071891388307306,0.962537861050761,0.0034352418897053345,0.9517429356606223,0.004321733749526409,0.9897605902777776,0.0036535837386819153,0.05698148518579383,0.003936975724737592,0.0673338980443054,0.004697314017118395
local_only,1,Hospital B (Breast Ultrasound),0.8119658119658121,0.051989423335882225,0.7918194923582343,0.062241718716897695,0.6779333913823525,0.09772874988656718,0.9255010047290856,0.0329028286329967,0.0889572806798256,0.04307777180043403,0.28191016935018004,0.07519808088324989
local_only,2,Hospital C (COVID-19 X-Ray),0.9570603674540682,0.0036504648085488468,0.962297263499096,0.0038557118910842896,0.9344077952525657,0.005537554955581787,0.9897214210520752,0.0024540035371869106,0.05410071057874913,0.00343398109746854,0.07582587702713743,0.00544079420328754
