strategy,ece_raw,ece_cal,brier_raw,brier_cal,temp,ece_reduction_pct
fedbn,0.07680323849488414,0.04517890573172119,0.16989431985550454,0.16611764538619248,0.8037645022074381,41.175780322426704
fedua,0.07771520093326773,0.04476831875676642,0.16849436859289801,0.16484633833169934,0.8626376854048835,42.394385886992744
local_only,0.06047734105849942,0.03935365324601128,0.1319651313953929,0.13132594194677136,0.8325110740131803,34.92826807986697
