seed,held_out,acc,f1,mcc
0,0,0.8225,0.8202650028998385,0.766426437138429
0,1,0.5897435897435898,0.3032679738562091,0.19527792280483833
0,2,0.8267716535433071,0.8161696864987731,0.7310398120501801
