reference,baseline,delta_acc_pct,ci95_low,ci95_high,boot_ci95_low,boot_ci95_high,t_statistic,t_pvalue,wilcoxon_stat,wilcoxon_pvalue,t_pvalue_holm,wilcoxon_pvalue_holm
fedua,local_only,-1.5994795522354537,-4.008080619666683,0.8091215151957751,-2.309098582228497,-0.494709996186371,-2.8572623149021417,0.10377119662215673,0.0,0.25,0.7263983763550971,1.0
fedua,ditto,-1.5196322281296046,-4.258231917735487,1.2189674614762775,-2.459279729456898,-0.3060617022231149,-2.387515699864139,0.13961198313982554,0.0,0.25,0.8376718988389532,1.0
fedua,centralized,-1.038783079465492,-3.326497635560794,1.24893147662981,-1.833950243399074,-0.029732261031467644,-1.9537065236444473,0.1899516434379501,0.0,0.25,0.9497582171897505,1.0
fedua,fedavg,0.049951021079630564,-3.264672117177134,3.364574159336395,-1.3700801422258158,1.2776838391995837,0.06484052280980507,0.9541989416244245,3.0,1.0,1.0,1.0
fedua,fedbn,0.06717543052845443,-2.864322588657586,2.9986734497144947,-1.2867468088924805,0.8774620319896065,0.09859551247986263,0.9304512617704894,3.0,1.0,1.0,1.0
fedua,fedbabu,0.4185674039676697,-0.886054789490882,1.7231895974262217,-0.07316272965879334,0.9717861789712234,1.3804381010040332,0.30149014678290365,1.0,0.5,1.0,1.0
fedua,fedprox,0.4365984700630358,-2.0466433410776763,2.919840281203748,-0.7061194674383708,1.1491155752966775,0.7564835573375875,0.5283265420544538,1.0,0.5,1.0,1.0
