reference,baseline,delta_acc_pct,ci95_low,ci95_high,boot_ci95_low,boot_ci95_high,t_statistic,t_pvalue,wilcoxon_stat,wilcoxon_pvalue,t_pvalue_holm,wilcoxon_pvalue_holm
fedua,local_only,-0.6671321533526231,-2.895317060457767,1.5610527537525207,-1.5603281961549698,0.23355514054332893,-1.2882404739270816,0.32658576126639594,1.0,0.5,0.9797572837991878,1.0
fedua,ditto,-0.587284829246774,-2.8582117350016145,1.6836420765080664,-1.3592533705722776,0.42220343450658504,-1.1127098222737206,0.381648752821355,1.0,0.5,0.9797572837991878,1.0
fedua,centralized,-0.10643568058266162,-1.2775139671577034,1.0646426059923801,-0.5244015972362348,0.40456962110505534,-0.3910547884386766,0.7334840077182851,2.0,0.75,0.9797572837991878,1.0
fedua,fedavg,0.982298419962461,-1.2786265661096217,3.2432234060345433,0.26439503555645283,2.0059489759292837,1.8693627626375917,0.2025034348795903,0.0,0.25,0.8100137395183612,1.0
fedua,fedbn,0.9995228294112849,-0.5660734841360618,2.5651191429586313,0.3477283688897881,1.6057271687193064,2.746940314817822,0.11090992407616898,0.0,0.25,0.5545496203808449,1.0
fedua,fedbabu,1.3509148028505003,0.13490218211445315,2.5669274235865474,0.7913806447271021,1.7000513157009234,4.779981033934804,0.04108846447114547,0.0,0.25,0.2465307868268728,1.0
fedua,fedprox,1.3689458689458665,0.420982256670473,2.3169094812212596,0.9283557103438977,1.5950644390605007,6.213422755501344,0.024937463539290272,0.0,0.25,0.1745622447750319,1.0
