reference,baseline,delta_acc_pct,ci95_low,ci95_high,t_statistic,t_pvalue,wilcoxon_stat,wilcoxon_pvalue
fedua,local_only,-2.101434970201377,-3.8309228229878394,-0.37194711741491415,-5.227989833152244,0.03469445345286362,0.0,0.25
fedua,centralized,-1.4546028968601243,-5.112145421183654,2.202939627463405,-1.7111629142395932,0.2291807536975505,1.0,0.5
fedua,ditto,-1.3569296759913696,-3.8501750236163956,1.1363156716336567,-2.341685779156777,0.1439946859102176,0.0,0.25
fedua,fedbabu,3.2226774270737466,-1.3582402847508717,7.803595138898364,3.0269179018231824,0.09400642091565453,0.0,0.25
fedua,fedprox,8.4957045299893,6.270041009117695,10.721368050860907,16.42389604012927,0.003686725136217151,0.0,0.25
fedua,fedbn,9.437730406562416,6.163119982576997,12.712340830547836,12.400643508308846,0.006440213966931551,0.0,0.25
fedua,fedavg,10.240047184272898,6.566652657687843,13.913441710857951,11.994183214274722,0.006879532938281595,0.0,0.25
