strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedbn,1,0,Hospital_A (Brain-Tumor MRI),calib,0.6107525825500488,0.051802089754492076,0.06459455192089081,0.02269908253103494,0.06404813379049301,0.965,0.965,,,,,,,,,,
fedbn,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.6107525825500488,,,,,,,0.05,0.9875,2.250625,0.9947510361671448,,,,,,
fedbn,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.6107525825500488,,,,,,,0.1,0.986875,2.078125,0.9942507743835449,,,,,,
fedbn,1,0,Hospital_A (Brain-Tumor MRI),conformal,0.6107525825500488,,,,,,,0.2,0.985,1.900625,0.9937239289283752,,,,,,
fedbn,1,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9850978471826606,0.9899874843554443,0.9901697944593387,0.9882720875684128,0.9874913134120917,0.9842001316655694
fedbn,1,1,Hospital_B (Breast Ultrasound),calib,1.410616397857666,0.1296271149419312,0.4635655879974365,0.10136715622029754,0.4516797959804535,0.6581196581196581,0.6581196581196581,,,,,,,,,,
fedbn,1,1,Hospital_B (Breast Ultrasound),conformal,1.410616397857666,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedbn,1,1,Hospital_B (Breast Ultrasound),conformal,1.410616397857666,,,,,,,0.1,1.0,3.0,1.0,,,,,,
fedbn,1,1,Hospital_B (Breast Ultrasound),conformal,1.410616397857666,,,,,,,0.2,1.0,2.769230769230769,0.9103991985321045,,,,,,
fedbn,1,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.795961554168806,0.8275862068965517,0.7407407407407407,0.6881720430107527,0.6857142857142857,0.6576576576576577
fedbn,1,2,Hospital_C (COVID-19 X-Ray),calib,0.7189542651176453,0.05816637679347842,0.08348889648914337,0.011866090241379666,0.08143333345651627,0.9496062992125984,0.9496062992125984,,,,,,,,,,
fedbn,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7189542651176453,,,,,,,0.05,0.9968503937007874,2.3933858267716537,0.9869160652160645,,,,,,
fedbn,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7189542651176453,,,,,,,0.1,0.9965354330708661,2.1836220472440946,0.9852251410484314,,,,,,
fedbn,1,2,Hospital_C (COVID-19 X-Ray),conformal,0.7189542651176453,,,,,,,0.2,0.9943307086614174,1.9968503937007873,0.9833925366401672,,,,,,
fedbn,1,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9856329453356465,0.9899180844360429,0.9878487848784878,0.985427333595904,0.9793489674483724,0.9688328912466844
