strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedua,0,0,Hospital_A (Brain-Tumor MRI),calib,0.5355815291404724,0.05225678537040948,0.07615546882152557,0.035593311451375446,0.07972633093595505,0.958125,0.958125,,,,,,,,,,
fedua,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5355815291404724,,,,,,,0.05,0.994375,2.500625,0.9981929659843445,,,,,,
fedua,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5355815291404724,,,,,,,0.1,0.994375,2.290625,0.9979535341262817,,,,,,
fedua,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5355815291404724,,,,,,,0.2,0.99,2.0625,0.9976500868797302,,,,,,
fedua,0,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9899220776913745,0.9912390488110138,0.9901697944593387,0.9867083659108679,0.9847116052814454,0.978275181040158
fedua,0,1,Hospital_B (Breast Ultrasound),calib,1.4957458972930908,0.24360675256476444,0.546605110168457,0.1480911593151908,0.4887132942676544,0.6495726495726496,0.6495726495726496,,,,,,,,,,
fedua,0,1,Hospital_B (Breast Ultrasound),conformal,1.4957458972930908,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedua,0,1,Hospital_B (Breast Ultrasound),conformal,1.4957458972930908,,,,,,,0.1,1.0,3.0,0.9999999403953552,,,,,,
fedua,0,1,Hospital_B (Breast Ultrasound),conformal,1.4957458972930908,,,,,,,0.2,1.0,2.4615384615384617,0.9193115830421448,,,,,,
fedua,0,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.7861725363642703,0.8448275862068966,0.7407407407407407,0.6989247311827957,0.6666666666666666,0.6576576576576577
fedua,0,2,Hospital_C (COVID-19 X-Ray),calib,0.7243157029151917,0.06008794844619875,0.07020600885152817,0.011755101568116913,0.06637484580278397,0.9590551181102362,0.9590551181102362,,,,,,,,,,
fedua,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7243157029151917,,,,,,,0.05,0.9981102362204725,2.615748031496063,0.9881578087806702,,,,,,
fedua,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7243157029151917,,,,,,,0.1,0.9974803149606299,2.337952755905512,0.9860445261001587,,,,,,
fedua,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.7243157029151917,,,,,,,0.2,0.9971653543307086,1.9880314960629921,0.9830174446105957,,,,,,
fedua,0,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9867624113697124,0.9899180844360429,0.9887488748874887,0.9870027569909413,0.9828491424571228,0.976790450928382
