strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedbn,2,0,Hospital_A (Brain-Tumor MRI),calib,0.5775003433227539,0.061198436655104126,0.06838411092758179,0.028757036458700903,0.06800124049186707,0.96375,0.96375,,,,,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5775003433227539,,,,,,,0.05,0.985,2.083125,0.9954771399497986,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5775003433227539,,,,,,,0.1,0.984375,1.979375,0.9951348900794983,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5775003433227539,,,,,,,0.2,0.98375,1.838125,0.9947726130485535,,,,,,
fedbn,2,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9637960485042669,0.9787234042553191,0.9794459338695264,0.9812353401094606,0.9826268241834607,0.9802501645819618
fedbn,2,1,Hospital_B (Breast Ultrasound),calib,1.2116825580596924,0.13589506526278633,0.48359403014183044,0.11791631936008094,0.47277653217315674,0.6837606837606838,0.6837606837606838,,,,,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),conformal,1.2116825580596924,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),conformal,1.2116825580596924,,,,,,,0.1,1.0,2.923076923076923,0.9581646919250488,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),conformal,1.2116825580596924,,,,,,,0.2,0.9743589743589743,2.41025641025641,0.9184442758560181,,,,,,
fedbn,2,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.7648630464718673,0.6896551724137931,0.7283950617283951,0.6989247311827957,0.6952380952380952,0.6756756756756757
fedbn,2,2,Hospital_C (COVID-19 X-Ray),calib,0.7135167717933655,0.06266218203259269,0.07832103222608566,0.018563763147264028,0.07675928622484207,0.9511811023622048,0.9511811023622048,,,,,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7135167717933655,,,,,,,0.05,0.9971653543307086,2.2674015748031495,0.9867094159126282,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7135167717933655,,,,,,,0.1,0.9965354330708661,2.0954330708661417,0.9851285219192505,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.7135167717933655,,,,,,,0.2,0.9955905511811024,1.929763779527559,0.9835970401763916,,,,,,
fedbn,2,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9892829992167101,0.994328922495274,0.9941494149414941,0.9925167388735723,0.983899194959748,0.971816976127321
