seed,strategy,client,client_name,acc,f1,mcc,auc,ece,brier,precision,recall
0,fedua,0,Hospital_A (Brain-Tumor MRI),0.958125,0.9573482289673791,0.9455006651782559,0.9908098958333333,0.05225675321833777,0.07615547686626187,0.9608514573303288,0.958125
0,fedua,1,Hospital_B (Breast Ultrasound),0.6495726495726496,0.548989898989899,0.3449054920273565,0.7923860699449078,0.24360673104731775,0.5466051075713847,0.6845608292416804,0.5223851417399804
0,fedua,2,Hospital_C (COVID-19 X-Ray),0.9590551181102362,0.9615936798957976,0.9373792046676899,0.992175330738083,0.06008800349596484,0.07020600599006004,0.9648524500033947,0.9586256235128384
0,local_only,0,Hospital_A (Brain-Tumor MRI),0.964375,0.9638696496225294,0.9533529372748218,0.9912302083333333,0.05277586692278754,0.06449619324807497,0.9660690963625993,0.964375
0,local_only,1,Hospital_B (Breast Ultrasound),0.7521367521367521,0.7204014939309058,0.5654591389476082,0.8972006761943102,0.13382126128584015,0.3674495104405899,0.7473214285714285,0.703584229390681
0,local_only,2,Hospital_C (COVID-19 X-Ray),0.961259842519685,0.9666124469919307,0.9407805559102477,0.991747808402865,0.05642396810176283,0.06963235941721677,0.9682916538640498,0.9651871950066592
0,fedbn,0,Hospital_A (Brain-Tumor MRI),0.9625,0.9617995553489259,0.9511976777581342,0.990109375,0.04612834757000917,0.06756488604999024,0.9649028975789165,0.9625
0,fedbn,1,Hospital_B (Breast Ultrasound),0.6581196581196581,0.6039030033258518,0.4049543055507593,0.7908543389652903,0.14944624547925653,0.4683429266533993,0.6162482139212084,0.602199413489736
0,fedbn,2,Hospital_C (COVID-19 X-Ray),0.9622047244094488,0.9668815571916936,0.9421832099737976,0.9942152618255121,0.06014777360085655,0.06358796119810683,0.9686712603426519,0.965211873147489
1,fedua,0,Hospital_A (Brain-Tumor MRI),0.96375,0.9632924095055816,0.9526237404449988,0.9908848958333333,0.05069465064143219,0.06582454874446081,0.9658507801605078,0.9637500000000001
1,fedua,1,Hospital_B (Breast Ultrasound),0.7350427350427351,0.6807945986028177,0.5319177960893765,0.8611971064885419,0.11657490426792022,0.388937483642991,0.7470164609053498,0.6516025641025641
1,fedua,2,Hospital_C (COVID-19 X-Ray),0.9537007874015748,0.957727215930489,0.9291690925199063,0.993280081444345,0.059531591154530036,0.07876942709586604,0.9595075178472824,0.9559756885766023
1,local_only,0,Hospital_A (Brain-Tumor MRI),0.965625,0.9651078037881006,0.95502857095363,0.9924505208333333,0.06057907160056495,0.06474958512076526,0.9673114811472803,0.9656250000000001
1,local_only,1,Hospital_B (Breast Ultrasound),0.8461538461538461,0.8205547067810555,0.7421118939807602,0.9616037243299687,0.08512937209099167,0.22621698485219568,0.8147465437788018,0.8278846153846153
1,local_only,2,Hospital_C (COVID-19 X-Ray),0.955275590551181,0.959190510146616,0.931674687563549,0.9869928705365606,0.05572190089851432,0.07801022349426552,0.9617572787102808,0.957082953775746
1,fedbn,0,Hospital_A (Brain-Tumor MRI),0.965,0.9645903889726863,0.9541013959500148,0.9886942708333333,0.051802130176481526,0.06459454807510989,0.9666213387085503,0.9650000000000001
1,fedbn,1,Hospital_B (Breast Ultrasound),0.6581196581196581,0.6052425665101722,0.4035738367575523,0.8152430407287664,0.12962713055476205,0.4635656166815324,0.6695526695526696,0.5958333333333333
1,fedbn,2,Hospital_C (COVID-19 X-Ray),0.9496062992125984,0.9512355363364455,0.9230325456774366,0.9904566152356362,0.05816639673095509,0.08348888841730871,0.9556280855019814,0.9476326996610206
2,fedua,0,Hospital_A (Brain-Tumor MRI),0.965625,0.9650746202500008,0.9549971789873715,0.9875609375000001,0.05859142727873211,0.06378355075775474,0.967163048119337,0.965625
2,fedua,1,Hospital_B (Breast Ultrasound),0.717948717948718,0.6834201898610296,0.5173294471919146,0.8502392555155898,0.10221401399605087,0.4030876177502819,0.6841859894491473,0.6833822091886609
2,fedua,2,Hospital_C (COVID-19 X-Ray),0.9530708661417323,0.9608905929524179,0.928243745879543,0.9928308280631766,0.07172468039215718,0.08007583064229634,0.9601937493663033,0.9616787596137493
2,local_only,0,Hospital_A (Brain-Tumor MRI),0.959375,0.9586361297416528,0.9468472987534152,0.9856010416666666,0.05758951703402911,0.07275591576407618,0.961160021272387,0.9593750000000001
2,local_only,1,Hospital_B (Breast Ultrasound),0.8376068376068376,0.8345022763627415,0.7262291412186892,0.9176986136629778,0.04792120866264519,0.25206401275775475,0.8241492303992305,0.846594982078853
2,local_only,2,Hospital_C (COVID-19 X-Ray),0.9546456692913385,0.9610888333587411,0.9307681422839001,0.9904235842167997,0.050156262735970396,0.07983504816993016,0.9605063504362535,0.9617695815303282
2,fedbn,0,Hospital_A (Brain-Tumor MRI),0.96375,0.9632620177546001,0.9523538990783551,0.9831026041666666,0.061198479416411426,0.06838411686853105,0.9649232832771583,0.96375
2,fedbn,1,Hospital_B (Breast Ultrasound),0.6837606837606838,0.6032526032526032,0.43771805865932234,0.7871192796055076,0.13589506996960235,0.48359405220374324,0.6740007959520155,0.600456174649723
2,fedbn,2,Hospital_C (COVID-19 X-Ray),0.9511811023622048,0.9588328911100253,0.9254855040395784,0.993680219427136,0.06266220199077237,0.07832103034769923,0.9571286655937811,0.9607553811455591
