strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedua,2,0,Hospital_A (Brain-Tumor MRI),calib,0.5611724257469177,0.058591424524784066,0.06378354877233505,0.02724277731031185,0.06371034681797028,0.965625,0.965625,,,,,,,,,,
fedua,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5611724257469177,,,,,,,0.05,0.9875,2.24,0.9967875480651855,,,,,,
fedua,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5611724257469177,,,,,,,0.1,0.985625,2.04375,0.9965012073516846,,,,,,
fedua,2,0,Hospital_A (Brain-Tumor MRI),conformal,0.5611724257469177,,,,,,,0.2,0.985625,1.85,0.9960818886756897,,,,,,
fedua,2,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9786904911979768,0.981226533166458,0.9803395889186773,0.982017200938233,0.9826268241834607,0.9822251481237656
fedua,2,1,Hospital_B (Breast Ultrasound),calib,1.131601095199585,0.10221402792849092,0.4030876159667969,0.09129941718191165,0.3964691758155823,0.717948717948718,0.717948717948718,,,,,,,,,,
fedua,2,1,Hospital_B (Breast Ultrasound),conformal,1.131601095199585,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedua,2,1,Hospital_B (Breast Ultrasound),conformal,1.131601095199585,,,,,,,0.1,1.0,3.0,0.9999999403953552,,,,,,
fedua,2,1,Hospital_B (Breast Ultrasound),conformal,1.131601095199585,,,,,,,0.2,0.9572649572649573,2.3333333333333335,0.9301972389221191,,,,,,
fedua,2,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.8408321927790993,0.9137931034482759,0.8024691358024691,0.7741935483870968,0.7428571428571429,0.7387387387387387
fedua,2,2,Hospital_C (COVID-19 X-Ray),calib,0.6739885807037354,0.07172461852313965,0.08007583022117615,0.010723422230698039,0.07592658698558807,0.9530708661417323,0.9530708661417323,,,,,,,,,,
fedua,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.6739885807037354,,,,,,,0.05,0.9984251968503937,2.588031496062992,0.9891841411590576,,,,,,
fedua,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.6739885807037354,,,,,,,0.1,0.9984251968503937,2.2815748031496064,0.9873011112213135,,,,,,
fedua,2,2,Hospital_C (COVID-19 X-Ray),conformal,0.6739885807037354,,,,,,,0.2,0.9977952755905511,1.985511811023622,0.9848965406417847,,,,,,
fedua,2,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9885963567881749,0.9886578449905482,0.990999099909991,0.9893658920834975,0.9821491074553728,0.971816976127321
