strategy,seed,client,client_name,metric,temp,ece_raw,brier_raw,ece_cal,brier_cal,acc_uncal,acc_cal,alpha,coverage,mean_set_size,qhat,acc_cov_auc,acc_at_cov_0.50,acc_at_cov_0.70,acc_at_cov_0.80,acc_at_cov_0.90,acc_at_cov_0.95
fedbn,0,0,Hospital_A (Brain-Tumor MRI),calib,0.5686505436897278,0.04612836277112364,0.06756488233804703,0.030082861799746743,0.06959211826324463,0.9625,0.9625,,,,,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5686505436897278,,,,,,,0.05,0.99125,2.404375,0.9972165822982788,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5686505436897278,,,,,,,0.1,0.990625,2.1825,0.9968934059143066,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),conformal,0.5686505436897278,,,,,,,0.2,0.98875,1.995,0.9965707063674927,,,,,,
fedbn,0,0,Hospital_A (Brain-Tumor MRI),risk_cov,,,,,,,,,,,,0.9850695135461949,0.9887359198998749,0.9874888293118856,0.9882720875684128,0.9867963863794301,0.9848584595128373
fedbn,0,1,Hospital_B (Breast Ultrasound),calib,1.2123993635177612,0.1494462301588466,0.46834293007850647,0.11569308011959759,0.4598190486431122,0.6581196581196581,0.6581196581196581,,,,,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),conformal,1.2123993635177612,,,,,,,0.05,1.0,3.0,1.0,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),conformal,1.2123993635177612,,,,,,,0.1,1.0,2.9145299145299144,0.9512878060340881,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),conformal,1.2123993635177612,,,,,,,0.2,0.9914529914529915,2.641025641025641,0.924921989440918,,,,,,
fedbn,0,1,Hospital_B (Breast Ultrasound),risk_cov,,,,,,,,,,,,0.7992979062464199,0.7931034482758621,0.7777777777777778,0.7419354838709677,0.6857142857142857,0.6666666666666666
fedbn,0,2,Hospital_C (COVID-19 X-Ray),calib,0.716663658618927,0.06014781476005793,0.0635879635810852,0.009760594668350794,0.060260385274887085,0.9622047244094488,0.9622047244094488,,,,,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.716663658618927,,,,,,,0.05,0.9977952755905511,2.491023622047244,0.9895033836364746,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.716663658618927,,,,,,,0.1,0.9971653543307086,2.247244094488189,0.9878665208816528,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),conformal,0.716663658618927,,,,,,,0.2,0.9968503937007874,1.9943307086614173,0.98587566614151,,,,,,
fedbn,0,2,Hospital_C (COVID-19 X-Ray),risk_cov,,,,,,,,,,,,0.9894302009134482,0.9924385633270322,0.991899189918992,0.9905474596297755,0.9863493174658733,0.980106100795756
